CUST_ID,LABEL_PROB,REASON_CODE_1,REASON_CODE_2,REASON_CODE_3
97373,0.194,NA,NA,NA
97476,0.752,INV_SEG_32 >,INV_MONTH10 <,INV_MONTH4 <
97568,0.048,NA,NA,NA
97629,0.098,NA,NA,NA
98837,0.316,NA,NA,NA
97642,0.272,NA,NA,NA
97681,0.036,NA,NA,NA
97691,0.022,NA,NA,NA
97697,0.378,INV_SEG_21 >,INV_SEG_32 >,STD_INV >
97740,0.516,DIV <,STD_RR <,INV_MONTH10 <
97741,0.13,NA,NA,NA
97804,0.082,NA,NA,NA
97933,0.256,NA,NA,NA
97944,0.032,NA,NA,NA
97961,0.422,INV_MONTH10 <,INV_MONTH12 >,MTG_NUM_SQUARE <
98011,0.484,INV_SEG_32 >,AGE <,INV_MONTH6 >
98013,0.054,NA,NA,NA
98015,0.054,NA,NA,NA
98090,0.152,NA,NA,NA
98857,0.092,NA,NA,NA
98159,0.298,NA,NA,NA
98174,0.31,NA,NA,NA
98212,0.58,INV_SEG_32 >,INV_MONTH11 <,INV_MONTH12 <
98226,0.146,NA,NA,NA
98249,0.214,NA,NA,NA
98259,0.094,NA,NA,NA
98260,0.06,NA,NA,NA
98302,0.09,NA,NA,NA
98318,0.328,INV_MONTH10 <,RR >,INV_SEG_32 >
98335,0.04,NA,NA,NA
98388,0.134,NA,NA,NA
98406,0.126,NA,NA,NA
98451,0.344,RR <,DIV <,INV_SEG_32 <
98500,0.052,NA,NA,NA
98503,0.248,NA,NA,NA
98561,0.058,NA,NA,NA
98585,0.014,NA,NA,NA
98590,0.532,INV_SEG_32 <,MTG_NUM_SQUARE <,MTG_NUM_INVERSE >
98690,0.47,INV_MONTH11 <,MTG_NUM <,INV_MONTH9 >
98722,0.346,MTG_NUM <,INV_MONTH12 >,MTG_NUM_INVERSE >
98815,0.09,NA,NA,NA
98821,0.114,NA,NA,NA
98871,0.026,NA,NA,NA
98896,0.092,NA,NA,NA
98924,0.044,NA,NA,NA
98990,0.152,NA,NA,NA
98996,0.384,INV_SEG_32 >,RR <,INV_MONTH11 <
99103,0.044,NA,NA,NA
99112,0.498,MTG_NUM <,DIV <,MTG_NUM_INVERSE >
99154,0.236,NA,NA,NA
99162,0.268,NA,NA,NA
99209,0.408,INV_MONTH10 <,INV_SEG_32 <,INV_MONTH7 <
99247,0.116,NA,NA,NA
99270,0.478,INV_MONTH12 <,INV_MONTH11 <,INV_MONTH1 <
99278,0.196,NA,NA,NA
99320,0.378,INV_MONTH10 >,INV_SEG1 >,RR <
99324,0.112,NA,NA,NA
99330,0.086,NA,NA,NA
99345,0.032,NA,NA,NA
99381,0.104,NA,NA,NA
99460,0.184,NA,NA,NA
99517,0.344,INV_MONTH12 <,INV_MONTH7 >,INV_MONTH11 >
99544,0.14,NA,NA,NA
99561,0.398,INV_SEG_32 <,INV_MONTH3 <,DIV <
99591,0.328,INV_SEG_32 <,INV_MONTH1 <,AVG_BAL <
99670,0.398,INV_MONTH10 <,RR <,INV_SEG_32 <
99683,0.26,NA,NA,NA
99699,0.152,NA,NA,NA
99749,0.116,NA,NA,NA
99978,0.134,NA,NA,NA
99987,0.112,NA,NA,NA
99832,0.364,INV_SEG_32 <,STD_DIV >,DIV >
99834,0.316,NA,NA,NA
99850,0.468,INV_MONTH4 <,INV_SEG1 <,INV_MONTH11 <
99851,0.114,NA,NA,NA
99870,0.182,NA,NA,NA
99876,0.188,NA,NA,NA
99908,0.072,NA,NA,NA
100002,0.27,NA,NA,NA
100012,0.128,NA,NA,NA
100018,0.252,NA,NA,NA
100023,0.618,INV_SEG1 <,INV_MONTH7 >,INV_MONTH12 <
100031,0.166,NA,NA,NA
100042,0.262,NA,NA,NA
100045,0.178,NA,NA,NA
100047,0.114,NA,NA,NA
100119,0.304,NA,NA,NA
100147,0.17,NA,NA,NA
100149,0.194,NA,NA,NA
100160,0.238,NA,NA,NA
100176,0.15,NA,NA,NA
100211,0.376,INV_MONTH12 <,INV_MONTH4 <,MTG_NUM_INVERSE >
100212,0.232,NA,NA,NA
100256,0.072,NA,NA,NA
100637,0.214,NA,NA,NA
100306,0.138,NA,NA,NA
100330,0.184,NA,NA,NA
100332,0.066,NA,NA,NA
100352,0.6,INV_SEG_32 <,MTG_NUM_SQUARE <,MTG_NUM <
100444,0.17,NA,NA,NA
100450,0.114,NA,NA,NA
100466,0.03,NA,NA,NA
100478,0.288,NA,NA,NA
100505,0.244,NA,NA,NA
100537,0.096,NA,NA,NA
100568,0.692,INV_SEG_32 >,INV_SEG1 <,INV_MONTH10 <
100587,0.238,NA,NA,NA
100597,0.11,NA,NA,NA
100621,0.222,NA,NA,NA
100643,0.234,NA,NA,NA
100695,0.29,NA,NA,NA
100706,0.408,INV_MONTH10 <,INV_MONTH6 >,INV_SEG_32 <
100708,0.072,NA,NA,NA
100726,0.144,NA,NA,NA
100745,0.098,NA,NA,NA
100780,0.076,NA,NA,NA
100781,0.308,NA,NA,NA
100786,0.216,NA,NA,NA
100798,0.84,INV_MONTH4 <,INV_MONTH7 >,WITHDRAW_RECHARGE_RATIO <
100859,0.092,NA,NA,NA
100938,0.08,NA,NA,NA
100964,0.028,NA,NA,NA
100971,0.268,NA,NA,NA
100995,0.11,NA,NA,NA
101087,0.096,NA,NA,NA
101371,0.058,NA,NA,NA
101137,0.352,INV_MONTH7 >,INV_MONTH12 <,RR <
101260,0.518,MTG_NUM_SQUARE <,AVG_BAL <,MTG_NUM_INVERSE >
101267,0.176,NA,NA,NA
101311,0.338,INV_MONTH11 <,INV_MONTH7 >,INV_MONTH10 <
101360,0.048,NA,NA,NA
101366,0.238,NA,NA,NA
101451,0.02,NA,NA,NA
101504,0.09,NA,NA,NA
101575,0.258,NA,NA,NA
101591,0.11,NA,NA,NA
101635,0.252,NA,NA,NA
101823,0.332,INV_SEG1 <,INV_MONTH9 <,INV_MONTH2 <
101835,0.24,NA,NA,NA
101886,0.056,NA,NA,NA
101894,0.206,NA,NA,NA
101964,0.382,INV_MONTH2 <,INV_MONTH7 <,INV_MONTH4 >
101995,0.04,NA,NA,NA
102037,0.276,NA,NA,NA
102040,0.022,NA,NA,NA
102115,0.516,DIV <,RR <,INV_MONTH10 <
102118,0.19,NA,NA,NA
102143,0.122,NA,NA,NA
102170,0.186,NA,NA,NA
102175,0.07,NA,NA,NA
102212,0.11,NA,NA,NA
102229,0.09,NA,NA,NA
102236,0.084,NA,NA,NA
102239,0.082,NA,NA,NA
102271,0.42,INV_MONTH10 <,INV_SEG_32 <,INV_MONTH2 <
102322,0.052,NA,NA,NA
102336,0.652,INV_MONTH6 <,INV_MONTH7 <,INV_SEG2 <
102355,0.374,INV_MONTH10 <,INV_MONTH4 >,INV_MONTH11 <
102408,0.278,NA,NA,NA
102417,0.252,NA,NA,NA
102472,0.2,NA,NA,NA
102479,0.534,INV_SEG1 <,INV_MONTH10 <,INV_MONTH2 <
102484,0.248,NA,NA,NA
102504,0.146,NA,NA,NA
102540,0.026,NA,NA,NA
102549,0.024,NA,NA,NA
102578,0.172,NA,NA,NA
102591,0.016,NA,NA,NA
102601,0.296,NA,NA,NA
102614,0.256,NA,NA,NA
102654,0.238,NA,NA,NA
102706,0.276,NA,NA,NA
102770,0.108,NA,NA,NA
102786,0.258,NA,NA,NA
102813,0.356,INV_MONTH10 <,INV_MONTH11 >,INV_SEG1 >
102845,0.096,NA,NA,NA
102852,0.152,NA,NA,NA
102881,0.086,NA,NA,NA
102894,0.362,INV_SEG_32 >,INV_MONTH12 >,INV_SEG1 >
102915,0.042,NA,NA,NA
102926,0.034,NA,NA,NA
102953,0.298,NA,NA,NA
102954,0.202,NA,NA,NA
102985,0.132,NA,NA,NA
102999,0.074,NA,NA,NA
103036,0.054,NA,NA,NA
103047,0.694,INV_SEG_32 >,RR <,INV_SEG2 <
103055,0.274,NA,NA,NA
103058,0.06,NA,NA,NA
104126,0.226,NA,NA,NA
103059,0.168,NA,NA,NA
103107,0.086,NA,NA,NA
103136,0.042,NA,NA,NA
103193,0.086,NA,NA,NA
103253,0.32,NA,NA,NA
103259,0.14,NA,NA,NA
103263,0.214,NA,NA,NA
103351,0.138,NA,NA,NA
103352,0.226,NA,NA,NA
103386,0.16,NA,NA,NA
103430,0.198,NA,NA,NA
103460,0.124,NA,NA,NA
103466,0.156,NA,NA,NA
103496,0.134,NA,NA,NA
103632,0.136,NA,NA,NA
103642,0.136,NA,NA,NA
103675,0.142,NA,NA,NA
104130,0.284,NA,NA,NA
103680,0.202,NA,NA,NA
103689,0.338,RR <,INV_MONTH7 >,STD_RR <
103716,0.218,NA,NA,NA
103766,0.064,NA,NA,NA
103767,0.066,NA,NA,NA
103781,0.156,NA,NA,NA
103795,0.136,NA,NA,NA
104161,0.22,NA,NA,NA
103799,0.56,INV_MONTH10 <,INV_SEG_32 >,AVG_BAL <
103869,0.05,NA,NA,NA
103885,0.53,INV_SEG1 <,INV_MONTH12 <,INV_MONTH10 <
103923,0.06,NA,NA,NA
104062,0.586,MTG_NUM_INVERSE >,MTG_NUM_SQUARE <,MTG_NUM <
104065,0.036,NA,NA,NA
104118,0.042,NA,NA,NA
104219,0.076,NA,NA,NA
104226,0.398,INV_MONTH12 >,MTG_NUM <,AVG_BAL <
104252,0.036,NA,NA,NA
104256,0.306,NA,NA,NA
104275,0.584,MTG_NUM <,INV_MONTH10 >,MTG_NUM_INVERSE >
104303,0.032,NA,NA,NA
104305,0.344,RR <,DIV <,STD_DIV <
104324,0.072,NA,NA,NA
104326,0.46,INV_MONTH12 <,MTG_NUM <,INV_MONTH7 <
104333,0.154,NA,NA,NA
104342,0.11,NA,NA,NA
104349,0.03,NA,NA,NA
104364,0.016,NA,NA,NA
104422,0.058,NA,NA,NA
104447,0.172,NA,NA,NA
104464,0.162,NA,NA,NA
104471,0.182,NA,NA,NA
104474,0.39,RR <,DIV <,INV_MONTH11 <
104487,0.338,INV_SEG_32 <,RR <,INV_SEG_21 <
104518,0.052,NA,NA,NA
104527,0.08,NA,NA,NA
104560,0.112,NA,NA,NA
104625,0.054,NA,NA,NA
104642,0.146,NA,NA,NA
104654,0.318,NA,NA,NA
104664,0.504,INV_MONTH10 <,INV_SEG_32 >,AVG_BAL <
104684,0.58,INV_MONTH10 <,INV <,MTG_NUM_INVERSE >
104730,0.172,NA,NA,NA
104748,0.28,NA,NA,NA
104751,0.12,NA,NA,NA
104834,0.322,NA,NA,NA
104890,0.024,NA,NA,NA
104900,0.282,NA,NA,NA
104933,0.4,INV_MONTH10 >,MTG_NUM_SQUARE <,MTG_NUM <
104947,0.454,INV_MONTH10 <,INV_MONTH12 <,INV_MONTH6 <
104981,0.252,NA,NA,NA
105024,0.416,INV_MONTH10 <,INV_MONTH12 <,INV_SEG_32 <
105056,0.104,NA,NA,NA
105109,0.098,NA,NA,NA
105121,0.336,INV_SEG_32 <,INV_SEG1 <,RR <
105135,0.194,NA,NA,NA
105238,0.326,INV_SEG_32 >,AGE <,RR <
105240,0.072,NA,NA,NA
105244,0.214,NA,NA,NA
105323,0.154,NA,NA,NA
105368,0.322,NA,NA,NA
105383,0.006,NA,NA,NA
105447,0.036,NA,NA,NA
105478,0.2,NA,NA,NA
105488,0.034,NA,NA,NA
105509,0.432,INV_SEG_32 >,INV_MONTH1 <,INV_MONTH6 >
105566,0.074,NA,NA,NA
105601,0.09,NA,NA,NA
105605,0.008,NA,NA,NA
105662,0.146,NA,NA,NA
105696,0.092,NA,NA,NA
105742,0.248,NA,NA,NA
105963,0.082,NA,NA,NA
105815,0.676,INV_MONTH10 <,MTG_NUM <,MTG_NUM_INVERSE >
105816,0.052,NA,NA,NA
105834,0.232,NA,NA,NA
105835,0.072,NA,NA,NA
105866,0.384,INV_SEG_32 <,MTG_NUM_INVERSE >,MTG_NUM_SQUARE <
105917,0.11,NA,NA,NA
105942,0.076,NA,NA,NA
105975,0.23,NA,NA,NA
106079,0.188,NA,NA,NA
106096,0.224,NA,NA,NA
106130,0.628,MTG_NUM_INVERSE >,DIV <,MTG_NUM_SQUARE <
106138,0.114,NA,NA,NA
106146,0.192,NA,NA,NA
106218,0.39,INV_MONTH11 <,INV_MONTH4 <,RR >
106222,0.042,NA,NA,NA
106295,0.068,NA,NA,NA
106315,0.278,NA,NA,NA
106320,0.346,AGE <,INV_MONTH10 >,MTG_NUM <
106341,0.42,INV_SEG_32 >,INV_SEG1 <,INV_MONTH10 <
106367,0.052,NA,NA,NA
106391,0.004,NA,NA,NA
106422,0.122,NA,NA,NA
106429,0.12,NA,NA,NA
106478,0.474,INV_MONTH7 >,INV_MONTH2 <,INV_SEG_32 >
106503,0.1,NA,NA,NA
106513,0.216,NA,NA,NA
106519,0.078,NA,NA,NA
106546,0.18,NA,NA,NA
106587,0.096,NA,NA,NA
106598,0.234,NA,NA,NA
106620,0.23,NA,NA,NA
106625,0.17,NA,NA,NA
106648,0.04,NA,NA,NA
106650,0.104,NA,NA,NA
106720,0.426,INV_MONTH12 >,INV_SEG_32 <,INV_MONTH3 <
106795,0.294,NA,NA,NA
106812,0.108,NA,NA,NA
107291,0.122,NA,NA,NA
106813,0.23,NA,NA,NA
106845,0.202,NA,NA,NA
106851,0.364,INV_SEG1 <,INV_MONTH10 <,STD_DIV <
106893,0.058,NA,NA,NA
106930,0.164,NA,NA,NA
106951,0.154,NA,NA,NA
107000,0.182,NA,NA,NA
107632,0.252,NA,NA,NA
107012,0.178,NA,NA,NA
107036,0.256,NA,NA,NA
107088,0.078,NA,NA,NA
107181,0.286,NA,NA,NA
107205,0.358,RR >,INV_SEG1 <,INV_MONTH2 <
107235,0.568,INV_SEG2 <,INV_SEG_32 >,MTG_NUM <
107273,0.224,NA,NA,NA
107308,0.386,INV_SEG_32 >,INV_MONTH1 <,AGE <
107324,0.196,NA,NA,NA
107345,0.178,NA,NA,NA
107417,0.544,MTG_NUM <,MTG_NUM_SQUARE <,MTG_NUM_INVERSE >
107495,0.028,NA,NA,NA
107563,0.82,INV_MONTH12 <,INV_SEG1 <,INV_MONTH7 >
107625,0.244,NA,NA,NA
107656,0.42,MTG_NUM <,INV_MONTH7 <,STD_RR <
107672,0.38,INV_MONTH10 <,INV_SEG_32 >,INV_MONTH11 <
107673,0.03,NA,NA,NA
107714,0.694,INV_SEG_32 >,INV_MONTH7 >,INV_SEG1 <
107723,0.2,NA,NA,NA
107758,0.108,NA,NA,NA
107771,0.086,NA,NA,NA
107789,0.046,NA,NA,NA
107791,0.484,INV_SEG_32 >,INV_MONTH7 >,INV_SEG1 <
107794,0.516,INV_MONTH7 <,INV_SEG_32 <,STD_RR <
107817,0.136,NA,NA,NA
107829,0.32,NA,NA,NA
107864,0.17,NA,NA,NA
107911,0.452,INV_SEG2 <,MTG_NUM <,INV_MONTH12 <
107936,0.148,NA,NA,NA
107978,0.18,NA,NA,NA
107979,0.114,NA,NA,NA
107993,0.056,NA,NA,NA
108010,0.024,NA,NA,NA
108019,0.426,INV_MONTH10 <,INV_MONTH12 >,INV_SEG1 <
108068,0.344,INV_MONTH10 >,INV_MONTH9 <,MTG_NUM_INVERSE >
108070,0.212,NA,NA,NA
108073,0.16,NA,NA,NA
108103,0.262,NA,NA,NA
108105,0.052,NA,NA,NA
108167,0.1,NA,NA,NA
108173,0.298,NA,NA,NA
108180,0.068,NA,NA,NA
108205,0.124,NA,NA,NA
108215,0.014,NA,NA,NA
108218,0.136,NA,NA,NA
108224,0.328,INV_SEG_32 >,STD_INV >,INV_MONTH11 >
108361,0.388,INV_SEG_32 >,INV_MONTH7 >,END_BAL >
108391,0.502,INV_MONTH12 <,INV_MONTH10 <,INV_MONTH6 >
108531,0.068,NA,NA,NA
108589,0.704,INV_MONTH12 <,INV_MONTH7 >,INV_SEG_32 >
108597,0.03,NA,NA,NA
108611,0.058,NA,NA,NA
108662,0.378,INV_MONTH7 >,INV_MONTH11 >,MTG_NUM_INVERSE >
108672,0.398,AVG_BAL <,END_BAL <,INV_MONTH10 >
108687,0.192,NA,NA,NA
108708,0.468,INV_SEG2 <,INV_SEG_32 >,INV_SEG1 >
108718,0.068,NA,NA,NA
108760,0.05,NA,NA,NA
108920,0.11,NA,NA,NA
108776,0.346,INV_MONTH12 <,INV_MONTH11 >,RR <
108805,0.246,NA,NA,NA
108853,0.27,NA,NA,NA
108858,0.052,NA,NA,NA
108879,0.844,INV_MONTH7 >,INV_MONTH4 <,INV_MONTH6 <
108892,0.32,NA,NA,NA
108903,0.03,NA,NA,NA
108924,0.244,NA,NA,NA
108926,0.134,NA,NA,NA
109045,0.374,INV_SEG1 <,INV_MONTH10 <,INV_SEG_32 <
109065,0.24,NA,NA,NA
109085,0.108,NA,NA,NA
109102,0.052,NA,NA,NA
109146,0.334,INV_MONTH10 <,MTG_NUM_INVERSE >,INV_MONTH12 >
109165,0.364,MTG_NUM_SQUARE <,MTG_NUM <,MTG_NUM_INVERSE >
109180,0.056,NA,NA,NA
109193,0.354,INV_MONTH5 >,INV_MONTH9 <,INV_MONTH10 <
109288,0.072,NA,NA,NA
109382,0.14,NA,NA,NA
109385,0.214,NA,NA,NA
109391,0.066,NA,NA,NA
109393,0.348,INV_SEG_32 >,INV_MONTH7 >,INV_MONTH6 >
109428,0.028,NA,NA,NA
109432,0.09,NA,NA,NA
109441,0.062,NA,NA,NA
109446,0.048,NA,NA,NA
109466,0.23,NA,NA,NA
109469,0.088,NA,NA,NA
109528,0.036,NA,NA,NA
109529,0.302,NA,NA,NA
109530,0.222,NA,NA,NA
109562,0.008,NA,NA,NA
109595,0.194,NA,NA,NA
109628,0.886,INV_MONTH7 >,INV_MONTH4 <,INV_SEG_32 >
109640,0.166,NA,NA,NA
109649,0.426,INV_SEG_32 >,INV_MONTH2 <,YRS_W_CLUB <
109655,0.152,NA,NA,NA
109667,0.446,MTG_NUM <,MTG_NUM_INVERSE >,MTG_NUM_SQUARE <
109687,0.126,NA,NA,NA
109725,0.076,NA,NA,NA
109774,0.026,NA,NA,NA
109800,0.248,NA,NA,NA
109838,0.274,NA,NA,NA
109860,0.294,NA,NA,NA
109892,0.308,NA,NA,NA
109905,0.174,NA,NA,NA
109991,0.102,NA,NA,NA
110030,0.26,NA,NA,NA
110110,0.398,INV_MONTH12 <,INV_SEG1 <,STD_DIV <
110113,0.276,NA,NA,NA
110147,0.044,NA,NA,NA
110152,0.11,NA,NA,NA
110159,0.114,NA,NA,NA
110188,0.118,NA,NA,NA
110222,0.016,NA,NA,NA
110233,0.088,NA,NA,NA
110239,0.096,NA,NA,NA
110320,0.104,NA,NA,NA
110329,0.05,NA,NA,NA
110666,0.23,NA,NA,NA
110330,0.472,INV_SEG_32 >,MTG_NUM_SQUARE >,MTG_NUM_INVERSE <
110350,0.332,INV_MONTH10 >,INV_MONTH12 <,INV_MONTH9 >
110374,0.756,INV_MONTH6 >,INV_SEG1 <,INV_MONTH10 <
110412,0.262,NA,NA,NA
110439,0.104,NA,NA,NA
110697,0.17,NA,NA,NA
110465,0.186,NA,NA,NA
110483,0.266,NA,NA,NA
110509,0.248,NA,NA,NA
110560,0.616,MTG_NUM <,MTG_NUM_SQUARE <,DIV <
110581,0.232,NA,NA,NA
110605,0.448,INV_MONTH10 <,AGE <,INV_SEG1 <
110637,0.03,NA,NA,NA
110656,0.13,NA,NA,NA
110713,0.244,NA,NA,NA
110747,0.206,NA,NA,NA
110752,0.442,INV_MONTH11 <,INV_SEG_32 >,INV_MONTH10 <
110795,0.208,NA,NA,NA
110819,0.338,INV_SEG_32 <,INV_MONTH10 <,STD_RR >
110831,0.138,NA,NA,NA
110861,0.376,INV_MONTH12 <,STD_RR >,DIV <
110865,0.304,NA,NA,NA
110884,0.18,NA,NA,NA
110934,0.376,INV_SEG_32 >,RECHARGE_AMOUNT >,INV_MONTH11 <
110940,0.076,NA,NA,NA
110962,0.16,NA,NA,NA
110998,0.108,NA,NA,NA
111068,0.164,NA,NA,NA
111069,0.51,INV_MONTH11 <,MTG_NUM_INVERSE >,INV_SEG_32 >
111136,0.012,NA,NA,NA
111153,0.322,NA,NA,NA
111158,0.434,INV_MONTH11 <,INV_MONTH10 >,MTG_NUM_INVERSE >
111216,0.138,NA,NA,NA
111244,0.502,INV_SEG1 <,INV_MONTH10 <,INV_SEG_32 >
111246,0.296,NA,NA,NA
111258,0.436,MTG_NUM_INVERSE >,INV_MONTH10 >,MTG_NUM_SQUARE <
111298,0.338,INV_MONTH11 <,INV_SEG_32 >,INV_MONTH5 >
111353,0.406,INV_MONTH12 <,INV_MONTH10 >,INV_MONTH11 <
111354,0.164,NA,NA,NA
111358,0.16,NA,NA,NA
111416,0.094,NA,NA,NA
111447,0.704,MTG_NUM_SQUARE <,MTG_NUM_INVERSE >,MTG_NUM <
111491,0.156,NA,NA,NA
111531,0.374,RR <,STD_DIV <,INV_SEG2 <
111539,0.21,NA,NA,NA
111541,0.098,NA,NA,NA
111542,0.13,NA,NA,NA
111571,0.118,NA,NA,NA
111580,0.07,NA,NA,NA
111582,0.06,NA,NA,NA
111610,0.19,NA,NA,NA
111645,0.01,NA,NA,NA
111652,0.33,INV_MONTH10 <,AVG_BAL <,INV_SEG_32 <
111775,0.328,END_BAL <,INV_MONTH7 <,INV_SEG_32 <
111802,0.37,INV_SEG_32 >,INV_MONTH5 >,INV_SEG_21 <
111817,0.434,INV_SEG_32 >,INV_MONTH7 >,INV_SEG_21 >
111849,0.204,NA,NA,NA
111858,0.43,RR <,INV_MONTH12 >,DIV <
111864,0.082,NA,NA,NA
111871,0.042,NA,NA,NA
111907,0.222,NA,NA,NA
111915,0.188,NA,NA,NA
111937,0.358,INV_MONTH10 >,INV_MONTH11 <,MTG_NUM <
111955,0.118,NA,NA,NA
111970,0.176,NA,NA,NA
111974,0.44,INV_SEG_32 >,INV_MONTH2 <,INV_MONTH12 >
111978,0.132,NA,NA,NA
112001,0.172,NA,NA,NA
112030,0.09,NA,NA,NA
112053,0.052,NA,NA,NA
112055,0.608,INV_SEG_32 <,MTG_NUM_INVERSE >,MTG_NUM <
112114,0.142,NA,NA,NA
112124,0.264,NA,NA,NA
112155,0.086,NA,NA,NA
112174,0.028,NA,NA,NA
112182,0.348,INV_SEG_32 >,INV_MONTH11 <,INV_MONTH7 <
112184,0.07,NA,NA,NA
112280,0.044,NA,NA,NA
112195,0.13,NA,NA,NA
112198,0.184,NA,NA,NA
112205,0.292,NA,NA,NA
112206,0.294,NA,NA,NA
112207,0.286,NA,NA,NA
112221,0.146,NA,NA,NA
112256,0.246,NA,NA,NA
112261,0.116,NA,NA,NA
112263,0.154,NA,NA,NA
112316,0.106,NA,NA,NA
112355,0.12,NA,NA,NA
112392,0.432,INV_SEG_32 <,INV_MONTH10 >,DIV <
112397,0.248,NA,NA,NA
112426,0.066,NA,NA,NA
112593,0.112,NA,NA,NA
112612,0.1,NA,NA,NA
112654,0.486,INV_SEG_32 <,INV_MONTH10 <,INV_MONTH12 <
112729,0.244,NA,NA,NA
112813,0.118,NA,NA,NA
112820,0.156,NA,NA,NA
112828,0.14,NA,NA,NA
112838,0.186,NA,NA,NA
112876,0.12,NA,NA,NA
112878,0.37,DIV <,INV_MONTH10 >,RR <
112910,0.072,NA,NA,NA
112912,0.114,NA,NA,NA
112915,0.536,INV_MONTH4 <,INV_MONTH11 <,INV_SEG_32 >
112921,0.094,NA,NA,NA
112996,0.638,INV_SEG_32 >,INV_SEG2 <,MTG_NUM <
113050,0.028,NA,NA,NA
113057,0.148,NA,NA,NA
113152,0.094,NA,NA,NA
113178,0.028,NA,NA,NA
113185,0.14,NA,NA,NA
113194,0.396,INV_MONTH1 <,INV_SEG1 <,INV_SEG_32 >
113195,0.124,NA,NA,NA
113214,0.442,INV_MONTH1 <,INV_MONTH10 >,INV_MONTH11 <
113236,0.324,INV_SEG_32 <,RR <,INV_MONTH1 <
113297,0.204,NA,NA,NA
113303,0.238,NA,NA,NA
113305,0.182,NA,NA,NA
113309,0.398,INV_SEG_32 >,INV_MONTH7 >,INV_MONTH10 <
113319,0.132,NA,NA,NA
113378,0.482,MTG_NUM <,AVG_BAL <,MTG_NUM_INVERSE >
113413,0.416,INV_MONTH12 <,MTG_NUM <,MTG_NUM_INVERSE >
113421,0.178,NA,NA,NA
113429,0.23,NA,NA,NA
113454,0.278,NA,NA,NA
113478,0.164,NA,NA,NA
113488,0.25,NA,NA,NA
113525,0.304,NA,NA,NA
113528,0.176,NA,NA,NA
113562,0.156,NA,NA,NA
113612,0.91,INV_MONTH7 >,WITHDRAW_RECHARGE_RATIO <,RR <
113621,0.09,NA,NA,NA
113688,0.028,NA,NA,NA
113731,0.07,NA,NA,NA
113766,0.036,NA,NA,NA
113993,0.214,NA,NA,NA
113789,0.288,NA,NA,NA
113806,0.12,NA,NA,NA
113835,0.162,NA,NA,NA
113852,0.076,NA,NA,NA
113854,0.284,NA,NA,NA
113878,0.16,NA,NA,NA
113921,0.08,NA,NA,NA
114006,0.2,NA,NA,NA
114063,0.026,NA,NA,NA
114110,0.21,NA,NA,NA
114124,0.192,NA,NA,NA
114142,0.36,MTG_NUM_INVERSE <,STD_DIV <,INV_SEG1 <
114181,0.078,NA,NA,NA
114220,0.164,NA,NA,NA
114274,0.198,NA,NA,NA
114393,0.174,NA,NA,NA
114292,0.592,INV_MONTH10 <,INV_SEG1 <,INV_MONTH4 <
114306,0.302,NA,NA,NA
114319,0.212,NA,NA,NA
114323,0.1,NA,NA,NA
114332,0.424,MTG_NUM <,INV_MONTH10 <,MTG_NUM_INVERSE >
114385,0.754,INV_MONTH7 <,INV_SEG_32 >,INV_MONTH4 <
114398,0.192,NA,NA,NA
114459,0.052,NA,NA,NA
114532,0.236,NA,NA,NA
114608,0.182,NA,NA,NA
114685,0.518,INV_SEG_32 >,INV_MONTH6 >,INV_SEG1 <
114692,0.262,NA,NA,NA
114708,0.17,NA,NA,NA
114744,0.298,NA,NA,NA
114773,0.29,NA,NA,NA
114787,0.232,NA,NA,NA
114819,0.214,NA,NA,NA
114824,0.148,NA,NA,NA
114841,0.052,NA,NA,NA
114890,0.05,NA,NA,NA
114930,0.242,NA,NA,NA
114984,0.048,NA,NA,NA
115020,0.222,NA,NA,NA
115048,0.266,NA,NA,NA
115072,0.248,NA,NA,NA
115094,0.45,INV_SEG_32 <,AVG_BAL <,WITHDRAW_RECHARGE_RATIO <
115145,0.252,NA,NA,NA
115189,0.206,NA,NA,NA
115207,0.076,NA,NA,NA
115302,0.344,INV_SEG1 <,INV_SEG_32 <,INV_SEG_21 >
115315,0.92,INV_MONTH4 <,INV_MONTH7 >,INV_SEG1 <
115325,0.228,NA,NA,NA
115327,0.034,NA,NA,NA
115340,0.49,RR <,INV_SEG1 <,INV_MONTH10 <
115346,0.25,NA,NA,NA
115352,0.192,NA,NA,NA
115360,0.226,NA,NA,NA
115384,0.204,NA,NA,NA
115400,0.618,INV_MONTH12 <,INV_SEG1 <,INV_SEG2 <
115434,0.07,NA,NA,NA
115485,0.14,NA,NA,NA
115495,0.262,NA,NA,NA
115524,0.216,NA,NA,NA
115547,0.146,NA,NA,NA
115549,0.194,NA,NA,NA
115567,0.228,NA,NA,NA
115595,0.068,NA,NA,NA
115650,0.076,NA,NA,NA
115665,0.408,INV_SEG_32 <,RR <,INV_MONTH11 <
115674,0.114,NA,NA,NA
115683,0.248,NA,NA,NA
115692,0.218,NA,NA,NA
115700,0.354,INV_SEG_32 >,INV_SEG_21 >,INV_MONTH7 >
115712,0.164,NA,NA,NA
115768,0.186,NA,NA,NA
115774,0.184,NA,NA,NA
115852,0.3,NA,NA,NA
115859,0.13,NA,NA,NA
115860,0.144,NA,NA,NA
115908,0.408,MTG_NUM <,INV_MONTH10 >,INV_SEG1 >
115917,0.07,NA,NA,NA
115941,0.2,NA,NA,NA
115950,0.062,NA,NA,NA
115990,0.054,NA,NA,NA
