CUST_ID,LABEL_PROB,REASON_CODE_1,REASON_CODE_2,REASON_CODE_3
170196,0.472,INV_MONTH7 <,INV_SEG_32 <,INV_MONTH6 <
170211,0.362,INV_SEG_32 <,INV_MONTH7 >,INV_MONTH3 >
170214,0.104,NA,NA,NA
170224,0.316,NA,NA,NA
170229,0.296,NA,NA,NA
170261,0.002,NA,NA,NA
170272,0.212,NA,NA,NA
170288,0.174,NA,NA,NA
170292,0.13,NA,NA,NA
170497,0.46,INV_MONTH7 <,RR >,INV_SEG_32 >
170594,0.182,NA,NA,NA
170603,0.152,NA,NA,NA
170605,0.15,NA,NA,NA
170617,0.222,NA,NA,NA
170641,0.414,INV_SEG_32 <,STD_INV >,INV_MONTH1 <
170651,0.002,NA,NA,NA
170678,0.176,NA,NA,NA
170682,0.472,INV_MONTH7 <,STD_INV >,INV_STD_SQUARE >
171018,0.044,NA,NA,NA
170732,0.434,INV_MONTH7 <,INV_STD_SQUARE <,INV_SEG_21 <
170740,0.358,INV_SEG_32 <,INV_SEG_21 >,INV_MONTH7 >
170741,0.106,NA,NA,NA
170766,0.488,INV_SEG_21 <,STD_INV >,INV_SEG_32 >
170767,0.328,NA,NA,NA
170895,0.36,INV_SEG_32 >,INV_MONTH12 >,INV_MONTH7 <
171054,0.238,NA,NA,NA
170920,0.372,INV_SEG_21 <,INV_MONTH7 <,INV_SEG_32 >
170924,0.382,INV_SEG_32 <,RR <,INV_MONTH7 >
170946,0.434,INV_SEG_32 <,AVG_BAL >,AGE >
170975,0.172,NA,NA,NA
170999,0.448,INV_MONTH7 <,INV_STD_SQUARE >,INV_MONTH6 >
171009,0.126,NA,NA,NA
171059,0.176,NA,NA,NA
171068,0.296,NA,NA,NA
171166,0.346,INV_MONTH2 <,INV_SEG_21 <,INV_MONTH7 >
171227,0.254,NA,NA,NA
171263,0.134,NA,NA,NA
171309,0.142,NA,NA,NA
171381,0.48,INV_SEG_32 <,STD_INV >,INV_MONTH7 <
171385,0.088,NA,NA,NA
171399,0.128,NA,NA,NA
171412,0.102,NA,NA,NA
171490,0.092,NA,NA,NA
171587,0.126,NA,NA,NA
171599,0.138,NA,NA,NA
171606,0.034,NA,NA,NA
171626,0.552,INV_MONTH7 <,INV_SEG_32 <,INV_MONTH6 <
171693,0.27,NA,NA,NA
171706,0.294,NA,NA,NA
171730,0.216,NA,NA,NA
171737,0.434,STD_INV >,INV_STD_SQUARE >,INV_SEG_32 >
171746,0,NA,NA,NA
171758,0.296,NA,NA,NA
171839,0.316,NA,NA,NA
171848,0.252,NA,NA,NA
171911,0.486,INV_SEG_32 <,INV_SEG_21 >,INV_SEG1 <
172010,0.226,NA,NA,NA
172018,0.33,NA,NA,NA
172099,0.164,NA,NA,NA
172130,0.398,INV_MONTH7 <,INV_MONTH5 <,INV_SEG1 <
172136,0.254,NA,NA,NA
172171,0.056,NA,NA,NA
172173,0.278,NA,NA,NA
172200,0,NA,NA,NA
172207,0.21,NA,NA,NA
172516,0.098,NA,NA,NA
172209,0.132,NA,NA,NA
172273,0.22,NA,NA,NA
172316,0.248,NA,NA,NA
172321,0.316,NA,NA,NA
172383,0.112,NA,NA,NA
172471,0.188,NA,NA,NA
172505,0.338,NA,NA,NA
172522,0.16,NA,NA,NA
172603,0.35,INV_SEG_32 <,INV_MONTH12 <,INV_SEG3 <
172655,0.146,NA,NA,NA
172698,0.304,NA,NA,NA
172700,0.314,NA,NA,NA
172702,0.002,NA,NA,NA
172717,0.08,NA,NA,NA
172719,0.302,NA,NA,NA
173075,0,NA,NA,NA
172779,0.008,NA,NA,NA
172800,0.032,NA,NA,NA
172875,0.07,NA,NA,NA
172892,0.3,NA,NA,NA
172931,0.054,NA,NA,NA
173050,0.494,INV_MONTH7 <,INV_SEG_32 <,STD_INV >
173052,0.242,NA,NA,NA
173070,0.5,INV_SEG_32 <,INV_MONTH6 <,INV_MONTH7 <
173121,0.604,INV_MONTH7 <,INV_SEG_32 <,STD_INV >
173129,0.456,INV_MONTH7 <,INV_SEG_32 <,INV_MONTH3 >
173192,0.218,NA,NA,NA
173195,0.192,NA,NA,NA
173230,0.362,INV_MONTH7 <,INV_STD_SQUARE >,INV_SEG_21 >
173344,0.388,INV_SEG_32 <,INV_SEG_21 >,INV_MONTH7 <
173356,0.164,NA,NA,NA
173368,0.13,NA,NA,NA
173370,0.078,NA,NA,NA
173376,0.288,NA,NA,NA
173430,0.318,NA,NA,NA
173453,0.434,INV_MONTH7 <,INV_MONTH6 <,INV_SEG_32 <
173461,0.34,NA,NA,NA
173507,0.49,INV_SEG_32 <,INV_MONTH7 <,INV_MONTH3 >
173508,0.284,NA,NA,NA
173543,0,NA,NA,NA
173572,0.214,NA,NA,NA
173632,0.228,NA,NA,NA
173633,0.122,NA,NA,NA
173648,0.162,NA,NA,NA
173666,0.178,NA,NA,NA
173748,0.206,NA,NA,NA
173750,0.064,NA,NA,NA
173761,0.002,NA,NA,NA
173809,0.186,NA,NA,NA
173828,0.142,NA,NA,NA
173857,0.398,INV_MONTH7 <,INV_MONTH4 >,INV_SEG_32 >
173867,0.222,NA,NA,NA
173900,0.124,NA,NA,NA
173904,0.232,NA,NA,NA
173909,0.324,NA,NA,NA
173945,0.234,NA,NA,NA
173952,0.17,NA,NA,NA
173989,0.078,NA,NA,NA
173994,0.296,NA,NA,NA
173998,0.086,NA,NA,NA
174096,0.158,NA,NA,NA
174352,0.384,INV_MONTH7 <,INV_SEG_21 >,INV_MONTH11 <
174121,0.332,NA,NA,NA
174132,0.112,NA,NA,NA
174137,0.36,INV_SEG_32 <,INV_MONTH12 >,INV_STD_SQUARE >
174184,0.152,NA,NA,NA
174189,0.116,NA,NA,NA
174304,0.474,INV_MONTH7 <,INV_SEG_32 >,STD_INV >
174324,0.19,NA,NA,NA
174355,0.152,NA,NA,NA
174357,0.212,NA,NA,NA
174358,0.224,NA,NA,NA
174363,0.294,NA,NA,NA
174366,0.334,NA,NA,NA
174371,0.454,INV_MONTH7 >,INV_STD_SQUARE >,STD_INV >
174389,0.394,INV_SEG_32 <,INV_MONTH7 <,INV_MONTH3 >
174400,0.104,NA,NA,NA
174436,0.24,NA,NA,NA
174439,0.122,NA,NA,NA
174487,0.186,NA,NA,NA
174516,0.164,NA,NA,NA
174536,0.578,INV_MONTH7 <,INV_SEG_32 <,INV_SEG1 >
174548,0.202,NA,NA,NA
174567,0.062,NA,NA,NA
174569,0.086,NA,NA,NA
174629,0.548,INV_MONTH7 <,INV_SEG_32 <,INV_STD_SQUARE >
174722,0.256,NA,NA,NA
174766,0.326,NA,NA,NA
174777,0.37,AGE >,INV_SEG_32 >,INV_SEG_21 <
174813,0.23,NA,NA,NA
174842,0.186,NA,NA,NA
174862,0.28,NA,NA,NA
174889,0.002,NA,NA,NA
174921,0.162,NA,NA,NA
174954,0.042,NA,NA,NA
174986,0.294,NA,NA,NA
174997,0.518,INV_MONTH7 <,STD_INV >,INV_SEG_21 <
175018,0.426,INV_SEG_32 <,INV_MONTH7 <,INV_SEG3 <
175034,0.09,NA,NA,NA
175039,0.15,NA,NA,NA
175042,0.002,NA,NA,NA
175057,0.114,NA,NA,NA
175103,0.27,NA,NA,NA
175125,0.35,INV_SEG_32 <,INV_MONTH7 >,INV_MONTH4 <
175174,0.206,NA,NA,NA
175175,0.128,NA,NA,NA
175238,0.148,NA,NA,NA
175258,0.564,INV_SEG_32 <,INV_STD_SQUARE >,STD_INV >
175347,0.156,NA,NA,NA
175421,0.286,NA,NA,NA
175721,0.254,NA,NA,NA
175429,0.282,NA,NA,NA
175451,0.272,NA,NA,NA
175453,0.376,INV_MONTH7 <,RECHARGE_AMOUNT <,INV_SEG_21 >
175498,0.11,NA,NA,NA
175540,0.232,NA,NA,NA
175633,0.09,NA,NA,NA
175653,0.18,NA,NA,NA
175714,0.246,NA,NA,NA
175734,0.112,NA,NA,NA
175742,0.29,NA,NA,NA
175748,0.004,NA,NA,NA
175772,0.25,NA,NA,NA
175795,0.374,INV_SEG_32 <,INV_MONTH7 >,INV_SEG_21 >
175800,0.162,NA,NA,NA
175844,0.338,NA,NA,NA
175846,0.068,NA,NA,NA
175868,0.508,INV_MONTH7 <,STD_INV >,INV_STD_SQUARE >
175894,0.01,NA,NA,NA
175907,0.124,NA,NA,NA
175970,0.278,NA,NA,NA
176025,0.288,NA,NA,NA
176030,0.628,INV_MONTH12 >,INV_SEG_32 <,INV_MONTH7 <
176038,0.214,NA,NA,NA
176051,0.038,NA,NA,NA
176060,0.11,NA,NA,NA
176063,0.09,NA,NA,NA
176090,0.076,NA,NA,NA
176128,0.278,NA,NA,NA
176150,0.144,NA,NA,NA
176195,0.13,NA,NA,NA
176254,0.26,NA,NA,NA
176263,0.116,NA,NA,NA
177110,0.258,NA,NA,NA
176271,0.426,INV_SEG_32 <,INV_MONTH1 >,INV_MONTH7 <
176299,0.12,NA,NA,NA
176302,0.156,NA,NA,NA
176308,0.336,NA,NA,NA
176322,0.396,INV_MONTH7 <,INV_SEG_32 >,INV_SEG_32 <
176324,0.046,NA,NA,NA
176342,0.11,NA,NA,NA
176557,0.308,NA,NA,NA
176367,0.422,INV_SEG_32 <,STD_RR >,INV_MONTH11 <
176439,0.432,INV_SEG_32 >,STD_INV >,INV_MONTH7 >
176518,0.49,INV_SEG_32 <,INV_MONTH7 <,INV_SEG1 >
176522,0.396,INV_SEG_32 <,INV_MONTH6 <,INV_MONTH11 >
176539,0.132,NA,NA,NA
177097,0.046,NA,NA,NA
176575,0.68,INV_MONTH7 <,INV_SEG_32 <,INV_SEG1 >
176590,0.236,NA,NA,NA
176604,0.11,NA,NA,NA
176648,0.096,NA,NA,NA
176665,0.26,NA,NA,NA
176703,0.554,INV_MONTH7 <,INV_MONTH6 <,STD_INV >
176714,0.16,NA,NA,NA
176748,0.62,INV_SEG_32 <,INV_SEG_21 <,INV_MONTH7 >
176770,0.026,NA,NA,NA
176771,0.304,NA,NA,NA
176919,0.284,NA,NA,NA
176937,0.102,NA,NA,NA
176973,0.24,NA,NA,NA
176983,0.45,INV_MONTH6 <,WITHDRAW_RECHARGE_RATIO >,INV_SEG_32 >
177016,0.156,NA,NA,NA
177051,0.242,NA,NA,NA
177070,0.146,NA,NA,NA
177120,0.232,NA,NA,NA
177131,0.246,NA,NA,NA
177141,0.144,NA,NA,NA
177173,0.238,NA,NA,NA
177191,0.434,INV_MONTH7 <,INV_STD_SQUARE >,INV_SEG_32 >
177196,0.242,NA,NA,NA
177216,0.196,NA,NA,NA
177288,0.352,INV_MONTH7 <,INV_SEG_32 >,INV_MONTH9 >
177322,0.324,NA,NA,NA
177326,0.032,NA,NA,NA
177338,0.308,NA,NA,NA
177346,0.206,NA,NA,NA
177387,0.23,NA,NA,NA
177394,0.252,NA,NA,NA
177418,0.342,INV_MONTH7 <,DIV >,STD_RR >
177488,0.422,INV_SEG_32 <,INV_MONTH7 >,INV_MONTH6 <
177507,0.1,NA,NA,NA
177529,0.16,NA,NA,NA
177544,0.368,INV_MONTH7 <,INV_SEG_32 >,INV_STD_SQUARE <
177550,0.172,NA,NA,NA
177575,0.292,NA,NA,NA
177577,0.246,NA,NA,NA
177587,0.178,NA,NA,NA
177632,0.108,NA,NA,NA
177639,0.134,NA,NA,NA
177681,0.22,NA,NA,NA
177703,0.29,NA,NA,NA
177739,0.088,NA,NA,NA
177771,0.38,INV_SEG_32 <,INV_MONTH7 <,DIV >
177786,0.288,NA,NA,NA
177831,0.1,NA,NA,NA
177879,0.28,NA,NA,NA
177929,0.248,NA,NA,NA
177969,0.53,INV_MONTH7 <,INV_SEG_32 <,INV_MONTH6 <
177990,0.376,AVG_BAL <,INV_SEG_32 <,INV_MONTH7 >
178062,0.364,INV_MONTH7 <,INV_MONTH6 <,INV_MONTH1 <
178088,0.172,NA,NA,NA
178206,0.122,NA,NA,NA
178210,0.234,NA,NA,NA
178307,0.436,INV_SEG_32 <,STD_INV >,INV_STD_SQUARE >
178329,0.4,INV_MONTH7 <,INV_SEG_32 >,STD_INV >
178399,0.242,NA,NA,NA
178410,0.14,NA,NA,NA
178462,0.088,NA,NA,NA
178476,0.288,NA,NA,NA
178507,0.12,NA,NA,NA
178562,0.382,INV_MONTH7 <,STD_INV <,INV_MONTH6 >
178570,0.108,NA,NA,NA
178575,0.422,INV_SEG_21 <,INV_MONTH7 <,INV_STD_SQUARE <
178602,0.15,NA,NA,NA
178627,0.334,NA,NA,NA
178637,0.206,NA,NA,NA
178646,0.086,NA,NA,NA
178989,0,NA,NA,NA
178649,0.412,INV_SEG_32 <,INV_SEG_21 >,INV_MONTH7 >
178663,0.136,NA,NA,NA
178702,0.298,NA,NA,NA
178738,0.098,NA,NA,NA
178885,0.198,NA,NA,NA
178886,0.168,NA,NA,NA
178893,0.168,NA,NA,NA
178927,0.272,NA,NA,NA
179014,0.368,INV_SEG_32 <,INV_MONTH9 >,INV_MONTH7 <
179028,0.37,INV_SEG_32 >,INV_MONTH7 <,INV_MONTH7 >
179067,0.434,INV_MONTH7 <,INV_SEG_32 <,AGE <
179085,0.354,INV_SEG_32 >,INV_MONTH7 >,INV_MONTH5 >
179179,0.002,NA,NA,NA
179190,0.208,NA,NA,NA
179191,0.232,NA,NA,NA
179198,0.152,NA,NA,NA
179213,0.078,NA,NA,NA
179235,0.192,NA,NA,NA
179247,0.2,NA,NA,NA
179264,0.302,NA,NA,NA
179306,0.438,INV_MONTH7 <,INV_MONTH6 <,INV_SEG_32 <
179310,0.244,NA,NA,NA
179396,0.424,INV_SEG_32 >,INV_MONTH6 <,INV_STD_SQUARE >
179418,0.004,NA,NA,NA
179439,0.476,INV_MONTH7 >,INV_SEG_32 <,RR >
179465,0.182,NA,NA,NA
179488,0.17,NA,NA,NA
179523,0.184,NA,NA,NA
179527,0.004,NA,NA,NA
179543,0.396,INV_SEG_32 <,INV_MONTH6 <,INV_SEG_21 <
179577,0.156,NA,NA,NA
179578,0.118,NA,NA,NA
179579,0.074,NA,NA,NA
179585,0.176,NA,NA,NA
179604,0.07,NA,NA,NA
179675,0.246,NA,NA,NA
179679,0.336,NA,NA,NA
179698,0.004,NA,NA,NA
179704,0.392,INV_MONTH6 >,INV_MONTH5 <,RR >
179706,0,NA,NA,NA
179720,0.308,NA,NA,NA
179767,0.136,NA,NA,NA
179774,0.114,NA,NA,NA
179775,0.396,INV_MONTH7 <,INV_STD_SQUARE >,INV_SEG_32 >
179785,0.084,NA,NA,NA
179797,0.14,NA,NA,NA
179872,0.14,NA,NA,NA
179916,0.37,INV_MONTH7 <,INV_SEG_32 <,RECHARGE_AMOUNT >
179922,0.184,NA,NA,NA
179935,0.626,INV_SEG_32 <,INV_MONTH7 <,INV_SEG1 >
179947,0.374,INV_MONTH7 <,INV_SEG_32 >,INV_MONTH6 <
179970,0.176,NA,NA,NA
180008,0.246,NA,NA,NA
180112,0.398,INV_SEG_32 >,INV_MONTH7 <,STD_INV <
180129,0.222,NA,NA,NA
180197,0.132,NA,NA,NA
180223,0.128,NA,NA,NA
180229,0.354,INV_MONTH7 >,INV_SEG_32 <,INV_STD_SQUARE >
180237,0.13,NA,NA,NA
180269,0.16,NA,NA,NA
180351,0.302,NA,NA,NA
180353,0.428,INV_SEG_21 >,INV_SEG_32 <,INV_MONTH7 >
180401,0.088,NA,NA,NA
180436,0.204,NA,NA,NA
180483,0.174,NA,NA,NA
180521,0.162,NA,NA,NA
180565,0.196,NA,NA,NA
180588,0.308,NA,NA,NA
180618,0.214,NA,NA,NA
181284,0.004,NA,NA,NA
180622,0.344,INV_MONTH7 <,INV_MONTH2 <,INV_MONTH4 >
180645,0.46,INV_MONTH7 <,INV_SEG_32 <,INV_STD_SQUARE <
180695,0.384,INV_MONTH7 >,INV_SEG_32 >,INV_STD_SQUARE >
180766,0.07,NA,NA,NA
180794,0.068,NA,NA,NA
180883,0.082,NA,NA,NA
181315,0.056,NA,NA,NA
180893,0.35,INV_MONTH6 <,INV_MONTH7 >,INV_SEG_32 >
180924,0.166,NA,NA,NA
180944,0.268,NA,NA,NA
180965,0.318,NA,NA,NA
181022,0.052,NA,NA,NA
181101,0.288,NA,NA,NA
181103,0.348,INV_SEG_32 >,INV_STD_SQUARE >,INV_SEG_21 <
181117,0.342,INV_SEG_21 >,STD_INV >,INV_SEG_32 >
181120,0.144,NA,NA,NA
181210,0.068,NA,NA,NA
181216,0.134,NA,NA,NA
181221,0.144,NA,NA,NA
181232,0.036,NA,NA,NA
181245,0.234,NA,NA,NA
181257,0.272,NA,NA,NA
181327,0.246,NA,NA,NA
181329,0.354,INV_MONTH7 <,INV_SEG_32 <,WITHDRAW_RECHARGE_RATIO >
181330,0.318,NA,NA,NA
181411,0.264,NA,NA,NA
181437,0.256,NA,NA,NA
181482,0.08,NA,NA,NA
181520,0.002,NA,NA,NA
181548,0.022,NA,NA,NA
181552,0.164,NA,NA,NA
181560,0.21,NA,NA,NA
181654,0.196,NA,NA,NA
181679,0.452,INV_SEG_32 <,INV_MONTH7 <,RR >
181694,0.404,INV_MONTH7 >,INV_SEG_32 <,INV_MONTH10 >
181697,0.192,NA,NA,NA
181700,0.27,NA,NA,NA
181709,0,NA,NA,NA
181744,0.224,NA,NA,NA
181745,0.264,NA,NA,NA
181802,0.31,NA,NA,NA
181806,0.42,INV_SEG_32 <,INV_MONTH7 <,STD_RR >
181810,0.09,NA,NA,NA
181835,0.44,INV_MONTH7 <,INV_STD_SQUARE >,STD_INV >
181856,0.198,NA,NA,NA
182013,0.246,NA,NA,NA
182041,0.222,NA,NA,NA
182045,0.086,NA,NA,NA
182089,0.322,NA,NA,NA
182096,0.182,NA,NA,NA
182133,0.19,NA,NA,NA
182159,0.508,INV_SEG_32 <,INV_MONTH6 <,STD_RR >
182163,0.052,NA,NA,NA
182184,0.03,NA,NA,NA
182224,0.53,INV_SEG_32 <,INV_MONTH7 <,INV_MONTH3 <
182235,0.218,NA,NA,NA
182247,0.002,NA,NA,NA
182279,0.22,NA,NA,NA
182308,0.036,NA,NA,NA
182337,0.538,INV_SEG_32 <,INV_MONTH6 <,INV_MONTH7 <
182347,0.322,NA,NA,NA
182415,0.198,NA,NA,NA
182427,0.3,NA,NA,NA
182473,0.002,NA,NA,NA
182512,0.388,INV_SEG_32 <,INV_MONTH7 <,INV_MONTH11 <
182556,0.236,NA,NA,NA
182580,0.2,NA,NA,NA
182581,0.472,INV_SEG_32 <,INV_MONTH7 <,INV_SEG_21 >
182613,0.326,NA,NA,NA
182615,0.214,NA,NA,NA
182624,0.258,NA,NA,NA
182652,0.05,NA,NA,NA
182671,0.236,NA,NA,NA
182677,0.254,NA,NA,NA
182678,0.208,NA,NA,NA
182679,0,NA,NA,NA
182725,0.09,NA,NA,NA
182727,0.186,NA,NA,NA
182737,0.154,NA,NA,NA
182981,0.202,NA,NA,NA
182789,0.38,INV_MONTH6 >,INV_MONTH3 <,INV_SEG_32 >
182827,0.22,NA,NA,NA
182867,0.304,NA,NA,NA
182945,0.252,NA,NA,NA
182951,0.272,NA,NA,NA
182965,0.02,NA,NA,NA
182975,0.24,NA,NA,NA
182989,0.178,NA,NA,NA
182993,0.274,NA,NA,NA
183030,0.256,NA,NA,NA
183040,0.322,NA,NA,NA
183046,0.104,NA,NA,NA
183048,0.008,NA,NA,NA
183114,0.158,NA,NA,NA
183190,0.17,NA,NA,NA
183194,0.312,NA,NA,NA
183376,0.152,NA,NA,NA
183199,0.278,NA,NA,NA
183223,0.314,NA,NA,NA
183232,0.286,NA,NA,NA
183266,0.114,NA,NA,NA
183300,0.19,NA,NA,NA
183339,0.104,NA,NA,NA
183343,0.164,NA,NA,NA
183359,0,NA,NA,NA
183365,0.198,NA,NA,NA
183384,0.334,NA,NA,NA
183392,0.306,NA,NA,NA
183414,0.14,NA,NA,NA
183430,0.11,NA,NA,NA
183431,0.166,NA,NA,NA
183453,0.266,NA,NA,NA
183457,0.284,NA,NA,NA
183465,0.308,NA,NA,NA
183499,0.106,NA,NA,NA
183500,0.006,NA,NA,NA
183521,0.006,NA,NA,NA
183572,0.444,INV_SEG_32 <,INV_MONTH7 <,INV_STD_SQUARE <
183581,0.396,INV_MONTH10 <,INV_STD_SQUARE >,INV_SEG_21 >
183621,0.192,NA,NA,NA
183702,0.148,NA,NA,NA
183745,0.31,NA,NA,NA
183854,0.126,NA,NA,NA
183858,0.524,INV_SEG_32 <,INV_MONTH7 >,INV_SEG_21 >
183880,0.352,INV_MONTH7 <,INV_SEG_32 <,STD_RR >
183889,0.172,NA,NA,NA
183911,0.562,INV_SEG_21 <,INV_SEG_32 >,INV_MONTH7 >
183922,0.498,INV_SEG_32 <,INV_MONTH7 <,INV_MONTH1 >
183930,0.264,NA,NA,NA
183965,0.212,NA,NA,NA
183972,0.088,NA,NA,NA
184011,0.264,NA,NA,NA
184054,0.104,NA,NA,NA
184065,0.204,NA,NA,NA
184066,0.176,NA,NA,NA
184089,0.206,NA,NA,NA
184144,0.076,NA,NA,NA
184159,0.182,NA,NA,NA
184176,0.312,NA,NA,NA
184235,0.006,NA,NA,NA
184299,0.024,NA,NA,NA
184347,0.186,NA,NA,NA
184364,0.128,NA,NA,NA
184382,0.162,NA,NA,NA
184417,0.226,NA,NA,NA
184432,0.048,NA,NA,NA
184525,0.064,NA,NA,NA
184444,0.032,NA,NA,NA
184451,0.318,NA,NA,NA
184458,0.012,NA,NA,NA
184476,0.204,NA,NA,NA
184479,0.126,NA,NA,NA
184483,0.526,INV_SEG_32 <,INV_MONTH7 <,INV_STD_SQUARE >
184494,0.062,NA,NA,NA
184506,0.27,NA,NA,NA
184554,0.138,NA,NA,NA
184561,0.102,NA,NA,NA
184648,0.222,NA,NA,NA
184668,0.366,INV_SEG_32 <,STD_INV <,INV_STD_SQUARE <
184698,0.35,INV_MONTH7 <,INV_SEG_32 <,INV_SEG1 >
184729,0.258,NA,NA,NA
184746,0.58,STD_INV >,INV_SEG_32 >,INV_MONTH7 <
184761,0.276,NA,NA,NA
184782,0.112,NA,NA,NA
184793,0.302,NA,NA,NA
184800,0.218,NA,NA,NA
184810,0.282,NA,NA,NA
184824,0.194,NA,NA,NA
184854,0.478,INV_SEG_21 >,INV_SEG_32 <,INV_STD_SQUARE >
184874,0.2,NA,NA,NA
184897,0.336,NA,NA,NA
184902,0.068,NA,NA,NA
184965,0.272,NA,NA,NA
184971,0.11,NA,NA,NA
184993,0.284,NA,NA,NA
185040,0.28,NA,NA,NA
185080,0.104,NA,NA,NA
185090,0.102,NA,NA,NA
185097,0.242,NA,NA,NA
185099,0.152,NA,NA,NA
185114,0.236,NA,NA,NA
185122,0.452,INV_SEG_32 <,STD_RR >,INV_MONTH7 <
185135,0.214,NA,NA,NA
185142,0.144,NA,NA,NA
185150,0.26,NA,NA,NA
185199,0.328,NA,NA,NA
185228,0.338,NA,NA,NA
185663,0.082,NA,NA,NA
185251,0.318,NA,NA,NA
185258,0.038,NA,NA,NA
185295,0.23,NA,NA,NA
185303,0.264,NA,NA,NA
185370,0.28,NA,NA,NA
185379,0.332,NA,NA,NA
185386,0.062,NA,NA,NA
185415,0.32,NA,NA,NA
185508,0.488,INV_SEG_32 <,RR >,STD_RR >
185551,0.248,NA,NA,NA
185564,0.112,NA,NA,NA
185571,0.096,NA,NA,NA
185590,0.23,NA,NA,NA
185596,0.066,NA,NA,NA
185598,0.196,NA,NA,NA
185677,0.138,NA,NA,NA
185679,0.3,NA,NA,NA
185762,0.066,NA,NA,NA
185763,0.182,NA,NA,NA
185800,0.36,INV_MONTH4 >,STD_RR >,INV_MONTH7 <
185882,0.266,NA,NA,NA
185885,0.002,NA,NA,NA
185898,0.39,INV_SEG_21 <,STD_INV >,INV_MONTH7 <
185903,0.298,NA,NA,NA
185922,0.162,NA,NA,NA
185923,0.058,NA,NA,NA
185931,0.172,NA,NA,NA
185936,0.114,NA,NA,NA
186002,0.256,NA,NA,NA
186087,0.21,NA,NA,NA
186112,0.214,NA,NA,NA
186122,0.07,NA,NA,NA
186128,0.208,NA,NA,NA
186178,0.288,NA,NA,NA
186204,0.352,INV_MONTH7 <,INV_SEG_21 <,INV_SEG1 >
186235,0.228,NA,NA,NA
186271,0.132,NA,NA,NA
186289,0.336,NA,NA,NA
186387,0.368,INV_SEG_32 <,INV_SEG_21 >,INV_STD_SQUARE >
186422,0.096,NA,NA,NA
186712,0.216,NA,NA,NA
186436,0.15,NA,NA,NA
186444,0.26,NA,NA,NA
186540,0.24,NA,NA,NA
186619,0.01,NA,NA,NA
186636,0.296,NA,NA,NA
186668,0.132,NA,NA,NA
186672,0.246,NA,NA,NA
186711,0.27,NA,NA,NA
186758,0.476,INV_MONTH7 <,INV_SEG_32 >,INV_STD_SQUARE >
186779,0.106,NA,NA,NA
186782,0.226,NA,NA,NA
186796,0.396,INV_MONTH7 <,INV_SEG_32 >,STD_INV >
186797,0.234,NA,NA,NA
186984,0.164,NA,NA,NA
186825,0.112,NA,NA,NA
186828,0.062,NA,NA,NA
186834,0.112,NA,NA,NA
186840,0.576,INV_SEG_32 <,INV_SEG_21 <,INV_SEG1 >
186896,0.016,NA,NA,NA
186921,0.208,NA,NA,NA
186980,0.388,INV_SEG_32 >,INV_MONTH7 >,STD_RR >
186985,0.176,NA,NA,NA
187033,0.188,NA,NA,NA
187038,0.264,NA,NA,NA
187122,0.19,NA,NA,NA
187174,0.272,NA,NA,NA
187222,0.336,NA,NA,NA
187228,0.418,INV_SEG_32 <,AVG_BAL <,INV_MONTH7 <
187246,0.332,NA,NA,NA
187270,0.282,NA,NA,NA
187283,0.002,NA,NA,NA
187302,0.278,NA,NA,NA
187311,0.054,NA,NA,NA
187340,0.016,NA,NA,NA
187360,0.07,NA,NA,NA
187387,0.248,NA,NA,NA
187465,0.236,NA,NA,NA
187476,0.354,INV_MONTH7 >,INV_SEG_32 >,INV_SEG_21 >
187479,0.262,NA,NA,NA
187482,0.304,NA,NA,NA
187502,0.364,INV_MONTH7 <,INV_SEG_21 <,INV_SEG_32 >
187586,0.184,NA,NA,NA
187590,0.426,INV_SEG_21 <,INV_SEG_32 >,INV_MONTH6 >
187598,0.152,NA,NA,NA
187623,0.148,NA,NA,NA
187629,0.12,NA,NA,NA
187632,0.3,NA,NA,NA
187727,0.218,NA,NA,NA
187645,0.364,INV_SEG_32 >,STD_DIV >,INV_MONTH7 >
187655,0.252,NA,NA,NA
187661,0.182,NA,NA,NA
187702,0.146,NA,NA,NA
187707,0.142,NA,NA,NA
187709,0.376,INV_MONTH7 >,STD_INV >,INV_SEG_32 >
187775,0.258,NA,NA,NA
187789,0.276,NA,NA,NA
187810,0.288,NA,NA,NA
187918,0.254,NA,NA,NA
187982,0.318,NA,NA,NA
188035,0.306,NA,NA,NA
188094,0.1,NA,NA,NA
188118,0.566,INV_SEG_21 <,INV_MONTH7 <,INV_SEG_32 >
188336,0,NA,NA,NA
188138,0.426,INV_SEG_32 <,INV_MONTH6 <,RECHARGE_TIMES <
188163,0.216,NA,NA,NA
188199,0.232,NA,NA,NA
188212,0.23,NA,NA,NA
188248,0.132,NA,NA,NA
188267,0.084,NA,NA,NA
188308,0.104,NA,NA,NA
188329,0.442,INV_SEG_32 <,INV_MONTH6 <,INV_MONTH7 <
188357,0.312,NA,NA,NA
188383,0.122,NA,NA,NA
188387,0.394,INV_SEG_32 <,INV_MONTH7 >,INV_SEG_21 >
188395,0.242,NA,NA,NA
188448,0.438,INV_SEG_32 <,INV_MONTH12 >,INV_MONTH7 >
188467,0.026,NA,NA,NA
188476,0.096,NA,NA,NA
188514,0.54,INV_MONTH7 <,INV_SEG_32 <,INV_MONTH12 <
188528,0,NA,NA,NA
188529,0.262,NA,NA,NA
188544,0.284,NA,NA,NA
188599,0.16,NA,NA,NA
188668,0.192,NA,NA,NA
188677,0.15,NA,NA,NA
